clothes_class,clothing_path,R_median,G_median,B_median
shoes,clothing-dataset-small/shoes/9f922e1a-0627-489b-9e0f-f8dd3fb520c9.jpg,176,100,176
shoes,clothing-dataset-small/shoes/76bec031-f9e8-4b13-8b28-e4d216ffc29f.jpg,156,150,156
shoes,clothing-dataset-small/shoes/00f6e504-7c27-438e-a5d7-bc65e557bb2b.jpg,38,36,38
shoes,clothing-dataset-small/shoes/eb1677ad-53da-4b3f-bced-e5c01a7e64bf.jpg,121,56,121
shoes,clothing-dataset-small/shoes/8b6de4c0-3f40-476d-bad4-a4ee3275176e.jpg,126,94,126
shoes,clothing-dataset-small/shoes/01c5cb43-4ce1-4d08-8b71-c0a20ba94a63.jpg,64,33,64
shoes,clothing-dataset-small/shoes/cf846233-591b-43e6-865c-0365caa69aa5.jpg,23,30,23
shoes,clothing-dataset-small/shoes/c9da02e3-2c97-49c2-bab7-0e4a6d0af056.jpg,75,64,75
shoes,clothing-dataset-small/shoes/49d3d0c4-851c-4571-9bc2-783156945a67.jpg,114,107,114
shoes,clothing-dataset-small/shoes/8c2759e4-2ff5-4cf8-8ac9-88501c634cae.jpg,40,45,40
shoes,clothing-dataset-small/shoes/d53159b1-2e6b-409b-9470-a901bd593dcb.jpg,167,131,167
shoes,clothing-dataset-small/shoes/83bd321b-ca56-4603-8851-7375d0740ecc.jpg,35,32,35
shoes,clothing-dataset-small/shoes/a28a7997-95cb-4e05-907d-bb7a5c35c7f9.jpg,88,91,88
shoes,clothing-dataset-small/shoes/6829991a-d8ef-49b6-a603-77059fe9f829.jpg,49,87,49
shoes,clothing-dataset-small/shoes/1558e0ca-2ef3-402e-bf6c-d2d62c974cd4.jpg,97,61,97
shoes,clothing-dataset-small/shoes/927451d0-6fc4-4d19-b09f-2a30fe0e3628.jpg,31,30,31
shoes,clothing-dataset-small/shoes/4cf8f135-48d4-49e9-9bd6-1c00759b9d3b.jpg,16,20,16
shoes,clothing-dataset-small/shoes/d10acc75-b240-4e72-822e-7f1279ed7caa.jpg,149,152,149
shoes,clothing-dataset-small/shoes/10d807a5-fdbd-4b90-a70d-8e58c4d981d3.jpg,45,35,45
shoes,clothing-dataset-small/shoes/ca045c6f-5bb5-4e8f-ae75-b177c01e6137.jpg,1,157,1
shoes,clothing-dataset-small/shoes/cedf742b-bf77-4240-93cb-c02b6e473593.jpg,26,26,26
shoes,clothing-dataset-small/shoes/b3586849-9c97-4f0b-81cf-80664fe91e08.jpg,128,44,128
shoes,clothing-dataset-small/shoes/88d7e8fc-4ab1-451a-ad6a-0d8e12f5f27f.jpg,87,72,87
shoes,clothing-dataset-small/shoes/9016f21f-b6d7-469e-991f-aafca7c6c9ae.jpg,71,72,71
shoes,clothing-dataset-small/shoes/d9d9456b-3398-4684-9d0b-e52dfbd0e491.jpg,131,110,131
shoes,clothing-dataset-small/shoes/cadf29a3-b15b-49fa-ab60-34534d07e6bb.jpg,84,82,84
shoes,clothing-dataset-small/shoes/9c97e52f-7cf4-4aa5-87e4-c3478108aa22.jpg,78,40,78
shoes,clothing-dataset-small/shoes/38935bd7-2d76-4895-9cb2-9ef80d2a5383.jpg,35,31,35
shoes,clothing-dataset-small/shoes/f5dbed9d-7455-4876-9059-bc90c0519ed0.jpg,44,30,44
shoes,clothing-dataset-small/shoes/d748ed88-9bf7-402e-98a9-7a4c65582e48.jpg,62,58,62
shoes,clothing-dataset-small/shoes/5fea042c-f2ac-4523-a813-fc0eae2d9472.jpg,35,34,35
shoes,clothing-dataset-small/shoes/8f945c82-4d26-4c26-a525-bd785b7d73c9.jpg,35,35,35
shoes,clothing-dataset-small/shoes/261b36f3-5c90-4d89-93d2-0d20a7782287.jpg,102,87,102
shoes,clothing-dataset-small/shoes/1194757c-6518-4f24-9cbd-070b42cf4bc6.jpg,21,21,21
shoes,clothing-dataset-small/shoes/de127ace-68f3-4ef1-beff-f46f89a0a9f4.jpg,71,71,71
shoes,clothing-dataset-small/shoes/f5bb1e14-cec6-436d-b13d-66a30d91e330.jpg,34,29,34
shoes,clothing-dataset-small/shoes/3a5f03b9-9afb-4fd4-bc3e-2eb56f83801d.jpg,88,60,88
shoes,clothing-dataset-small/shoes/744d66e4-d0cd-4422-9ab5-50f4db15eb7d.jpg,62,42,62
shoes,clothing-dataset-small/shoes/d1ced6ee-7b6a-4152-9e9c-261db0f8f4c5.jpg,33,34,33
shoes,clothing-dataset-small/shoes/765235f1-0e47-436f-8d09-665463c8c6ca.jpg,125,41,125
shoes,clothing-dataset-small/shoes/79ff13ef-0cee-4ad9-928a-70a8aacd5704.jpg,31,31,31
shoes,clothing-dataset-small/shoes/de853711-0b97-45a6-a794-3c424246db03.jpg,29,32,29
shirt,clothing-dataset-small/shirt/c6d71611-6bae-4645-8a93-959973e05f8b.jpg,172,168,172
shirt,clothing-dataset-small/shirt/28936a35-8bc6-42b1-b7ed-a5d02aa994df.jpg,52,64,52
shirt,clothing-dataset-small/shirt/5ddd23ad-e060-4e8a-a5ef-f7d3179567ff.jpg,191,182,191
shirt,clothing-dataset-small/shirt/1fe7e919-6207-4927-82b6-2be0d12ceb55.jpg,172,170,172
shirt,clothing-dataset-small/shirt/8033375c-8efe-40f6-a233-aa1577ab1b2c.jpg,152,151,152
shirt,clothing-dataset-small/shirt/291e4ba7-108a-49c1-9ca9-b6d37fc28aa7.jpg,175,178,175
shirt,clothing-dataset-small/shirt/ca5065aa-cb1f-45a0-9785-8a354aeb3b80.jpg,89,82,89
shirt,clothing-dataset-small/shirt/8b99b9d9-0e93-4f44-8ebe-f67d3d4a47b5.jpg,141,146,141
shirt,clothing-dataset-small/shirt/e5f6e679-cc48-4ea8-920e-670aa21ca0e0.jpg,125,122,125
shirt,clothing-dataset-small/shirt/908718d4-6fbc-4954-8237-e95966cdd063.jpg,191,188,191
shirt,clothing-dataset-small/shirt/03a59318-7ada-46a4-910f-da7cf4e2713b.jpg,183,152,183
shirt,clothing-dataset-small/shirt/4bc3dd22-6229-4593-b978-747e59e372cf.jpg,192,194,192
shirt,clothing-dataset-small/shirt/b9e251b4-2d23-4e4a-9150-19c16c6f0565.jpg,194,195,194
shirt,clothing-dataset-small/shirt/8388e858-234a-4a99-9d7b-146250e964ca.jpg,76,83,76
shirt,clothing-dataset-small/shirt/ecf9e2cb-7ad2-4fae-918e-b96a6b208dcf.jpg,191,191,191
shirt,clothing-dataset-small/shirt/b0c03127-9dfb-4573-8934-1958396937bf.jpg,86,34,86
shirt,clothing-dataset-small/shirt/395c39f5-dd23-4fb2-9e3a-78726081d909.jpg,157,154,157
shirt,clothing-dataset-small/shirt/ab3bd520-3337-4ed6-a7eb-d11455385fd3.jpg,196,191,196
shirt,clothing-dataset-small/shirt/10e51a41-3729-472e-b288-f3b8f895577a.jpg,170,166,170
shirt,clothing-dataset-small/shirt/15f9e043-b73c-4443-9ea2-56c142756f11.jpg,136,132,136
shirt,clothing-dataset-small/shirt/69a2aafb-a8ef-4734-9b78-ed7289171319.jpg,31,28,31
shirt,clothing-dataset-small/shirt/89728778-d8b4-4c0a-a408-6a953cdf6e34.jpg,53,67,53
shirt,clothing-dataset-small/shirt/2b3a5050-1533-4f69-a732-88e102b8e89d.jpg,186,178,186
shirt,clothing-dataset-small/shirt/c1be15b5-e23e-46cf-ada3-b221321f7101.jpg,99,87,99
shirt,clothing-dataset-small/shirt/ce8e34bd-d8eb-4d1f-8835-187b2c36ddd1.jpg,166,134,166
shirt,clothing-dataset-small/shirt/d7598ec7-0f4b-4b85-8fbf-f2a488ee73f8.jpg,145,147,145
shirt,clothing-dataset-small/shirt/1ebfca5f-6b3a-413b-851f-b09c145817a2.jpg,153,151,153
shirt,clothing-dataset-small/shirt/378d4c2b-b181-4f51-bad6-1a04b728017f.jpg,187,181,187
shirt,clothing-dataset-small/shirt/26e4299b-0d67-4bd9-907e-a072022437b5.jpg,131,135,131
shirt,clothing-dataset-small/shirt/95cebbd2-db22-40e6-8c86-d4fb5040134a.jpg,44,59,44
shirt,clothing-dataset-small/shirt/c88db196-c8a6-4ee7-9a62-7d1eaf33f0b4.jpg,60,110,60
shirt,clothing-dataset-small/shirt/1f89347d-3fe8-4e0e-853b-67c96c204c9e.jpg,183,184,183
shirt,clothing-dataset-small/shirt/86e2c8d7-556b-47f8-9ea9-646e5eed03de.jpg,182,184,182
shirt,clothing-dataset-small/shirt/54c2556e-de9f-49ca-b266-e01b642e6922.jpg,45,42,45
shirt,clothing-dataset-small/shirt/efccde38-dc9d-4765-98d8-8cdf7bd4fc72.jpg,111,119,111
shirt,clothing-dataset-small/shirt/1b00c860-4121-475e-8991-a26247be3145.jpg,103,136,103
shirt,clothing-dataset-small/shirt/6e9dadfd-1617-4216-909b-e77d4dd89ec3.jpg,129,154,129
shirt,clothing-dataset-small/shirt/37de7453-8870-42c3-a9b2-ec28a07ad972.jpg,204,154,204
shirt,clothing-dataset-small/shirt/725b050f-1d89-4411-84b6-bd6d14d1f3d3.jpg,36,104,36
shirt,clothing-dataset-small/shirt/ceb9e75d-b804-472e-9869-98b2c698b370.jpg,56,55,56
shirt,clothing-dataset-small/shirt/b951618d-f10d-4c12-82a4-9b18ee12aa2c.jpg,140,111,140
shirt,clothing-dataset-small/shirt/6698ff1d-1214-467d-a0e9-2d65ab4fba0b.jpg,61,35,61
shirt,clothing-dataset-small/shirt/b9549600-56ad-47ac-adcb-82ca5881dcae.jpg,157,157,157
shirt,clothing-dataset-small/shirt/c1f00ac4-8af7-4aa3-be68-2f4879e9f738.jpg,70,81,70
shirt,clothing-dataset-small/shirt/b94b8ac0-6119-4850-a688-8b59e8bc0ec3.jpg,190,190,190
shirt,clothing-dataset-small/shirt/bfbf8cba-6749-43dd-a8c1-94e7bbe6279b.jpg,105,88,105
shirt,clothing-dataset-small/shirt/02eb668a-0d6d-46df-8e1a-06457ac14b4a.jpg,107,78,107
shirt,clothing-dataset-small/shirt/676b5429-6d96-4d32-ab30-d3bacc6eab8c.jpg,166,162,166
shirt,clothing-dataset-small/shirt/1834fc07-9e6a-4cb7-abc8-28f60dfdc5a3.jpg,177,176,177
shirt,clothing-dataset-small/shirt/6aafcce9-797e-46dd-852d-4e991aafe5ba.jpg,196,196,196
shirt,clothing-dataset-small/shirt/006a85bc-8a95-4cd3-8c8c-215b53753abe.jpg,127,87,127
shirt,clothing-dataset-small/shirt/91aa6fa5-6692-4b66-ac41-168278f19607.jpg,97,108,97
shirt,clothing-dataset-small/shirt/2d38c37a-f31c-4715-8c22-2e7f45003236.jpg,210,211,210
shirt,clothing-dataset-small/shirt/d8445328-a318-434b-9c4e-fa29cf04be41.jpg,67,65,67
shirt,clothing-dataset-small/shirt/162af0e8-a43c-45af-8d28-f46976d8142c.jpg,146,138,146
shirt,clothing-dataset-small/shirt/9f41bab0-b7f6-41e3-8482-e0632735eebf.jpg,103,33,103
shirt,clothing-dataset-small/shirt/593a08cf-2594-4704-8ca9-1c35cfb7a1ca.jpg,221,212,221
shirt,clothing-dataset-small/shirt/c3ebfb65-451d-4192-92f6-29d06875898f.jpg,220,207,220
shirt,clothing-dataset-small/shirt/6050dd9d-c65c-4c57-9b07-00328b8aace3.jpg,207,198,207
shirt,clothing-dataset-small/shirt/0d293c69-ba4f-4ffc-b6b9-fa05316a02c5.jpg,64,72,64
shirt,clothing-dataset-small/shirt/c4fb57e1-2d71-495e-881f-e85a7b40a0d9.jpg,205,204,205
shirt,clothing-dataset-small/shirt/7e14d7c8-5dcd-4cc3-9ada-b90880b7dc17.jpg,70,68,70
shirt,clothing-dataset-small/shirt/78028e0e-6caf-4a40-a313-e9244facd689.jpg,160,149,160
shirt,clothing-dataset-small/shirt/e713ee55-04ea-459e-ac7a-fef088e07a3c.jpg,64,69,64
shirt,clothing-dataset-small/shirt/e298a2d4-3b7b-4b01-a631-f409ff268831.jpg,127,132,127
shirt,clothing-dataset-small/shirt/d3445515-3989-4420-8ad0-21e7ccf118eb.jpg,188,187,188
shirt,clothing-dataset-small/shirt/b6bc8c5d-26df-4750-8c80-c092f3e1e514.jpg,61,76,61
shirt,clothing-dataset-small/shirt/dd542b71-fccd-4ff7-b40b-e94db59dd7ae.jpg,158,158,158
shirt,clothing-dataset-small/shirt/8b465419-b9a1-4cc1-b718-19a2df32e562.jpg,92,72,92
shirt,clothing-dataset-small/shirt/be5eeec0-ce4c-4f0e-ae48-fb3b56d6aa52.jpg,182,185,182
shirt,clothing-dataset-small/shirt/934d166e-63f5-422b-b56a-7c59cbe18e8d.jpg,161,155,161
shirt,clothing-dataset-small/shirt/39420559-56c9-4c0f-bb74-614bd0a3ddaa.jpg,178,179,178
shirt,clothing-dataset-small/shirt/ddfa6840-69d8-4dec-8c91-7a11c57712fe.jpg,181,187,181
shirt,clothing-dataset-small/shirt/e77efa63-0477-4af2-b56d-c15da31bdad6.jpg,135,138,135
shirt,clothing-dataset-small/shirt/d9603b7a-b32e-401a-bb59-b59c6b7de571.jpg,152,151,152
shirt,clothing-dataset-small/shirt/4245ab7f-8b51-407d-a63b-a3c7fc5007c4.jpg,47,102,47
shirt,clothing-dataset-small/shirt/647e9c32-67bd-44ec-94a4-d6bc14d50b61.jpg,94,70,94
shirt,clothing-dataset-small/shirt/de34f49f-5255-4dec-bfcd-30025c699f6e.jpg,166,163,166
shirt,clothing-dataset-small/shirt/e616ac80-78f4-4c93-9b74-9aeb33afe435.jpg,68,85,68
shirt,clothing-dataset-small/shirt/bfebe88b-33b9-44d0-851e-599f35a2ddd9.jpg,205,206,205
shirt,clothing-dataset-small/shirt/8cc58313-b02b-459c-a280-682bc9711b91.jpg,168,163,168
shirt,clothing-dataset-small/shirt/5c9981b1-068c-41ec-84bf-d001b6ea816a.jpg,172,170,172
shirt,clothing-dataset-small/shirt/c56e9fd6-e517-4871-91b7-91b7ea53604b.jpg,98,118,98
shirt,clothing-dataset-small/shirt/8084cb1f-9ff5-46c0-a970-1e4ad741a479.jpg,165,165,165
shirt,clothing-dataset-small/shirt/77117568-170e-4fa6-ad38-ba45bcbbc848.jpg,185,187,185
shirt,clothing-dataset-small/shirt/f799a68f-786f-4c7a-84a3-37f178faa418.jpg,42,42,42
shirt,clothing-dataset-small/shirt/365db9df-dc5c-4c34-9c6e-0b5f4f094508.jpg,83,100,83
shirt,clothing-dataset-small/shirt/38186e67-f333-4fd1-9817-039ff3d2170c.jpg,46,34,46
shirt,clothing-dataset-small/shirt/b5b06bb1-7888-417e-b3c4-0a47569b18a2.jpg,177,186,177
shirt,clothing-dataset-small/shirt/12dbb725-c49d-4993-ac78-c16cfe33dc9c.jpg,182,182,182
shirt,clothing-dataset-small/shirt/bdaf259c-a7e1-4c45-a6ea-472ffe4116ad.jpg,153,151,153
shirt,clothing-dataset-small/shirt/1fd8e843-be30-4d20-a386-909b3f89c075.jpg,84,111,84
shirt,clothing-dataset-small/shirt/f0883a37-c8a5-4862-bfab-73f61cec0a04.jpg,105,96,105
shirt,clothing-dataset-small/shirt/ff0535f7-c9f4-47f7-8aae-373aa3e09f04.jpg,128,128,128
shirt,clothing-dataset-small/shirt/41aa66b1-debe-4669-aa91-a117d0a83519.jpg,160,166,160
shirt,clothing-dataset-small/shirt/cf9072bb-2f02-4269-96a8-bfb1e41958e0.jpg,219,216,219
shirt,clothing-dataset-small/shirt/26bed63e-d57c-4a07-9bc9-4c17b5e85989.jpg,163,156,163
shirt,clothing-dataset-small/shirt/ce367218-82f0-47ca-87cd-7b3bc173104c.jpg,64,76,64
shirt,clothing-dataset-small/shirt/087effcb-4eb3-41c1-a0bb-ec5c489f972f.jpg,184,186,184
shirt,clothing-dataset-small/shirt/9dacbb37-f6d2-4232-aae4-42a3c26bde42.jpg,77,74,77
shirt,clothing-dataset-small/shirt/8519abcb-e9e7-44ba-812f-81ece738126f.jpg,31,34,31
shirt,clothing-dataset-small/shirt/00e745c9-97d9-429d-8c3f-d3db7a2d2991.jpg,162,52,162
shirt,clothing-dataset-small/shirt/257d2e04-25ae-490f-a6f3-5c0a2474aea5.jpg,89,83,89
shirt,clothing-dataset-small/shirt/35746f90-86fb-45c9-a962-a47c4c6f516c.jpg,158,156,158
shirt,clothing-dataset-small/shirt/dafdefab-16ed-478c-8054-b479e48fe54b.jpg,205,183,205
shirt,clothing-dataset-small/shirt/09f4ffb6-ed86-42b6-ac23-6f8f2359460f.jpg,165,154,165
shirt,clothing-dataset-small/shirt/4196aee2-03cf-4996-b195-8dc05618bba0.jpg,112,111,112
shirt,clothing-dataset-small/shirt/85ff1bdd-7a17-45df-bfc0-0bf938d8af96.jpg,114,112,114
shirt,clothing-dataset-small/shirt/12162c30-f6c8-4054-9f35-937629373cca.jpg,53,91,53
shirt,clothing-dataset-small/shirt/751b991d-99ce-4a5e-b76c-090ef19e638c.jpg,130,163,130
shirt,clothing-dataset-small/shirt/0999145e-6b23-4bee-8117-dbf4aaa83f1a.jpg,218,217,218
shirt,clothing-dataset-small/shirt/93f360fb-e0fe-4052-8ab2-fe37c44dc9c1.jpg,193,188,193
shirt,clothing-dataset-small/shirt/64427db8-15b5-4d10-a5a1-79afc03be218.jpg,86,93,86
shirt,clothing-dataset-small/shirt/dbba88e8-ed05-4c1d-81e6-2b148a3a7396.jpg,87,76,87
shirt,clothing-dataset-small/shirt/5dc3b8f3-650f-460d-9aff-5d8903aadfa4.jpg,162,129,162
shirt,clothing-dataset-small/shirt/f53dc5e8-9625-4fb4-85f0-3c773c884545.jpg,144,162,144
shirt,clothing-dataset-small/shirt/45b0bf3f-f1e0-4c96-bb2c-0b2a3077d49f.jpg,132,58,132
shirt,clothing-dataset-small/shirt/67f3d43f-3d7d-4e4d-abf0-8ebe316454df.jpg,191,192,191
shirt,clothing-dataset-small/shirt/420a80c4-dfc9-4cc3-8de6-42765b92bb4b.jpg,66,94,66
shirt,clothing-dataset-small/shirt/8839ff09-34ac-4d05-9126-57f5fc242f21.jpg,142,141,142
shirt,clothing-dataset-small/shirt/d58aed7a-6edc-4edf-abd0-f7d62f97ddb0.jpg,154,158,154
shirt,clothing-dataset-small/shirt/0d24634d-4daa-41bc-8acf-61b8382e0419.jpg,171,176,171
shirt,clothing-dataset-small/shirt/ed9eb056-2f6b-4793-a045-33993416f4dd.jpg,113,115,113
shirt,clothing-dataset-small/shirt/745b0eb8-f213-4efe-9209-560746347ed3.jpg,189,189,189
shirt,clothing-dataset-small/shirt/10f589e4-fe32-4db5-a3a2-32337d1d42e9.jpg,208,191,208
shirt,clothing-dataset-small/shirt/8f51df31-a6c1-400a-9dbd-1fb1b9f85476.jpg,211,208,211
shirt,clothing-dataset-small/shirt/934c4462-9978-43ed-b363-d085fc08678f.jpg,209,207,209
shirt,clothing-dataset-small/shirt/b070e185-a513-471e-bfa6-e0d4b480a73e.jpg,185,184,185
shirt,clothing-dataset-small/shirt/96092dbf-6927-417a-a34d-3903a21fb20b.jpg,160,170,160
shirt,clothing-dataset-small/shirt/bce6c15f-2494-49e8-a164-8f95374929f9.jpg,145,105,145
shirt,clothing-dataset-small/shirt/7c1be029-c26c-4628-9579-a043592532eb.jpg,179,158,179
shirt,clothing-dataset-small/shirt/5b62c0d7-d046-4b73-a61f-3dec701ad622.jpg,133,132,133
shirt,clothing-dataset-small/shirt/9fdd7334-31fa-4038-a80d-456668fda43c.jpg,77,63,77
shirt,clothing-dataset-small/shirt/556761df-ffc1-4af4-aaf9-80425f50fb8b.jpg,71,70,71
shirt,clothing-dataset-small/shirt/9f63ba96-3ce1-440e-96e4-c8a02004186a.jpg,169,185,169
shirt,clothing-dataset-small/shirt/4998118e-5c47-42ba-8b8f-42c18aa42230.jpg,203,202,203
shirt,clothing-dataset-small/shirt/8de3baf1-0422-4f6c-beca-6ace1f0b8730.jpg,166,186,166
shirt,clothing-dataset-small/shirt/29ecb21e-56b6-4c27-b9a9-fd5905adb951.jpg,112,123,112
shirt,clothing-dataset-small/shirt/0a77dbed-06fb-4ba7-b1e3-24f3a41498bc.jpg,188,166,188
shirt,clothing-dataset-small/shirt/fc33993c-6696-4a4e-be6a-dc6f5c08eb09.jpg,100,95,100
shirt,clothing-dataset-small/shirt/31547719-bfd1-404d-bc3f-d341489be26d.jpg,64,69,64
shirt,clothing-dataset-small/shirt/94287d7c-aa4c-4dc3-b728-0a239badefb7.jpg,144,82,144
shirt,clothing-dataset-small/shirt/49abde14-a13d-4b18-8772-5567fc9f7ff8.jpg,55,67,55
shirt,clothing-dataset-small/shirt/380f132c-02c5-4724-9daa-9633e9957940.jpg,52,56,52
shirt,clothing-dataset-small/shirt/6ce272a4-4012-4dbb-bdc6-762e922036d1.jpg,187,175,187
shirt,clothing-dataset-small/shirt/1c3deae2-1e34-4b42-b4e2-4932937481a9.jpg,146,154,146
shirt,clothing-dataset-small/shirt/678253aa-3a9e-42c1-a56b-e608f1ddc096.jpg,210,205,210
shirt,clothing-dataset-small/shirt/9b771b16-2700-41ea-8b87-179324fbe107.jpg,132,150,132
shirt,clothing-dataset-small/shirt/edd62840-19a2-45f2-a5f4-662c6746fd0f.jpg,110,119,110
shirt,clothing-dataset-small/shirt/ab587b33-a657-41e9-aa17-1d11bec3baaa.jpg,146,161,146
shirt,clothing-dataset-small/shirt/0eb7bab9-e735-416f-a4cf-74535a7563fe.jpg,115,95,115
shirt,clothing-dataset-small/shirt/269fac77-a5fc-49c3-967f-aa1e5e30d32b.jpg,194,194,194
shirt,clothing-dataset-small/shirt/51123cc6-efbb-424b-bc84-c2b73217a1a0.jpg,117,124,117
shirt,clothing-dataset-small/shirt/52242d70-6914-4819-94cd-844e380ffbcb.jpg,92,83,92
shirt,clothing-dataset-small/shirt/84e8ffd4-985c-4353-9c5c-732c3db5656f.jpg,181,181,181
shirt,clothing-dataset-small/shirt/c88dde18-cd5c-402a-a23c-93d8d42c83eb.jpg,171,174,171
shirt,clothing-dataset-small/shirt/3d20c462-34a4-4501-9c91-f6d3a9684715.jpg,32,34,32
shirt,clothing-dataset-small/shirt/7da3a0ae-fb2d-4cd4-910c-2dc60731cdd3.jpg,116,124,116
shirt,clothing-dataset-small/shirt/e42d03be-f7f7-4540-813a-8f24a2e5d666.jpg,132,129,132
shirt,clothing-dataset-small/shirt/363e32eb-7548-4d71-aea6-c8b6a0cbb9a2.jpg,225,216,225
shirt,clothing-dataset-small/shirt/3434a264-2825-4e92-b731-3f02aa976617.jpg,133,136,133
shirt,clothing-dataset-small/shirt/10cc325b-f31b-4acd-adcc-ed668da293bf.jpg,78,62,78
shirt,clothing-dataset-small/shirt/28f642a1-d171-4af0-8bcf-4bce9a2ff55c.jpg,131,121,131
shirt,clothing-dataset-small/shirt/04d651a3-4c1b-410c-9b92-d046fe6a33ba.jpg,185,145,185
shirt,clothing-dataset-small/shirt/de929bc4-1c06-4a46-9401-a1681cda0aff.jpg,97,96,97
shirt,clothing-dataset-small/shirt/7e200cc9-e2fe-40ae-9e69-0d3ef877241b.jpg,180,177,180
shirt,clothing-dataset-small/shirt/f27fed74-1495-44df-b129-8b346c3c57eb.jpg,70,55,70
shirt,clothing-dataset-small/shirt/67e751e6-7092-4e04-9f88-600d4bdb2cd5.jpg,160,171,160
shirt,clothing-dataset-small/shirt/2c042b2c-a3cf-42e2-bb29-5e6dbd408647.jpg,155,156,155
shirt,clothing-dataset-small/shirt/8d0d37b3-27e2-4935-b1ce-3c698822c414.jpg,43,69,43
shirt,clothing-dataset-small/shirt/fcd12553-82a2-4235-9695-438e001a531e.jpg,36,37,36
shirt,clothing-dataset-small/shirt/c738675d-e3d7-415c-86c8-9dde4c209940.jpg,145,151,145
shirt,clothing-dataset-small/shirt/a6933111-83a0-42c6-868b-88df90dfcc56.jpg,170,175,170
shirt,clothing-dataset-small/shirt/adf010f4-3f9c-434f-93bb-cbfd6dddf931.jpg,155,98,155
shirt,clothing-dataset-small/shirt/01938e19-ece6-4f67-8e48-bfd6dd6ce399.jpg,168,155,168
shirt,clothing-dataset-small/shirt/42762722-3b6d-40a7-b5f0-9d1582149716.jpg,129,142,129
shirt,clothing-dataset-small/shirt/cddf82db-540f-41f3-9102-c5228729afa5.jpg,144,149,144
shirt,clothing-dataset-small/shirt/eaf87a18-8d62-408f-81b9-f22ecf14e34f.jpg,177,174,177
shirt,clothing-dataset-small/shirt/b69d769b-2cca-4e65-b98b-29ae3fc70399.jpg,122,141,122
shirt,clothing-dataset-small/shirt/b5613279-a7fc-4d80-9d7d-df632d12c452.jpg,162,166,162
shirt,clothing-dataset-small/shirt/54f0bc77-e51b-48a8-872b-b552b89c5d73.jpg,207,205,207
shirt,clothing-dataset-small/shirt/ae7a869f-c964-477a-90b4-11fd3ada4ccc.jpg,179,189,179
shirt,clothing-dataset-small/shirt/7f427c6f-1c20-4ea0-a1d7-7e46715eeb8a.jpg,188,188,188
shirt,clothing-dataset-small/shirt/005d3a4d-b8cc-4f14-a288-8065ab797974.jpg,156,162,156
shirt,clothing-dataset-small/shirt/a07fd5ee-6993-459f-b617-708f5ee533bc.jpg,94,93,94
shirt,clothing-dataset-small/shirt/6b7d9cb6-9096-4c45-8579-d2d8eb262839.jpg,151,163,151
shirt,clothing-dataset-small/shirt/91cd24ea-7c31-4d85-b623-78a388cac4b6.jpg,240,94,240
shirt,clothing-dataset-small/shirt/3ea9b190-582d-474b-9ba1-1fbabb2a2435.jpg,144,124,144
shirt,clothing-dataset-small/shirt/8cf2e2b8-6ae1-4fd0-b3ba-dcf4407e6641.jpg,189,187,189
shirt,clothing-dataset-small/shirt/e0ee5b52-334f-4cea-b86b-bd533be7af58.jpg,170,172,170
shirt,clothing-dataset-small/shirt/d347b134-5735-461a-9ee3-c1d0da89c101.jpg,180,176,180
shirt,clothing-dataset-small/shirt/b0c6e135-cb26-4d3e-8571-fbf0f8df3f20.jpg,161,163,161
shirt,clothing-dataset-small/shirt/fe7ca6a3-50a8-4377-9e67-a80652d1594a.jpg,101,100,101
shirt,clothing-dataset-small/shirt/9c53a328-5193-4b5c-9d47-6f16a0f75571.jpg,154,130,154
shirt,clothing-dataset-small/shirt/933b0a25-f1b7-41e4-95f4-6f1e76d11e69.jpg,198,189,198
shirt,clothing-dataset-small/shirt/5e006644-bc80-4823-9675-426e210b660b.jpg,101,105,101
shirt,clothing-dataset-small/shirt/b4b507dd-f68c-4fd1-9f25-6e2c2930a569.jpg,101,49,101
shirt,clothing-dataset-small/shirt/7248be0f-4c8d-4aa9-a276-419fe8043142.jpg,165,164,165
shirt,clothing-dataset-small/shirt/56f6728e-2e36-4f1e-8e0e-47c85f932b83.jpg,205,205,205
shirt,clothing-dataset-small/shirt/e1b266de-a3b0-4ff6-92c3-7302bc57b9cb.jpg,125,68,125
shirt,clothing-dataset-small/shirt/dc5a3af4-733f-4f4c-95e4-7da9b430397d.jpg,154,149,154
shirt,clothing-dataset-small/shirt/1ae0fc32-65dc-4373-9550-6b74732bf72e.jpg,102,133,102
shirt,clothing-dataset-small/shirt/b5f7ff59-ed54-4428-a314-6f347442d2e1.jpg,61,67,61
shirt,clothing-dataset-small/shirt/d26d25be-5143-449b-84f8-a4c493001790.jpg,174,172,174
shirt,clothing-dataset-small/shirt/0dc84ada-ef62-494b-8965-1a6fe28379c7.jpg,144,154,144
shirt,clothing-dataset-small/shirt/111622d7-2852-4162-a972-3ddc2c01b4e6.jpg,192,190,192
shirt,clothing-dataset-small/shirt/eeb46eea-df36-498d-8178-0039ef4f2a28.jpg,27,68,27
shirt,clothing-dataset-small/shirt/abaf68d7-ed86-4bff-9154-fc39933f7af1.jpg,204,172,204
shirt,clothing-dataset-small/shirt/e2e8ba7f-f36b-4ccf-b116-b08265f2ee84.jpg,145,143,145
shirt,clothing-dataset-small/shirt/dde8da02-825a-4e14-b6a3-ab57def3bf25.jpg,88,111,88
shirt,clothing-dataset-small/shirt/10cb59c5-1b8d-487a-820f-bb7caa7d8a80.jpg,203,202,203
